scan_id,map_name,primary_state,date_on_map,map_scale,grid_size,geotiff_url,metadata_url,westbc,eastbc,northbc,southbc,product_filesize
474309,Akron West,Ohio,1967,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Akron%20West_474309_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Akron_West_474309_1967_24000_geo.xml,-81.62500000,-81.50000000,41.12500000,41.00000000,16836473
224714,Albany,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Albany_224714_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Albany_224714_1960_24000_geo.xml,-82.25000000,-82.12500000,39.25000000,39.12500000,12537979
224719,Alfred,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Alfred_224719_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Alfred_224719_1960_24000_geo.xml,-82.00000000,-81.87500000,39.25000000,39.12500000,12261396
224723,Alger,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Alger_224723_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Alger_224723_1961_24000_geo.xml,-83.87500000,-83.75000000,40.75000000,40.62500000,8104002
226223,Allensville,Ohio,1992,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Allensville_226223_1992_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Allensville_226223_1992_24000_geo.xml,-82.62500000,-82.50000000,39.37500000,39.25000000,14893458
224734,Alliance,Ohio,1966,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Alliance_224734_1966_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Alliance_224734_1966_24000_geo.xml,-81.12500000,-81.00000000,41.00000000,40.87500000,10459259
224737,Alvada,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Alvada_224737_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Alvada_224737_1960_24000_geo.xml,-83.50000000,-83.37500000,41.12500000,41.00000000,8372658
224744,Alvordton,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Alvordton_224744_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Alvordton_224744_1961_24000_geo.xml,-84.50000000,-84.37500000,41.75000000,41.62500000,7972752
226227,Amanda,Ohio,1958,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Amanda_226227_1958_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Amanda_226227_1958_24000_geo.xml,-82.75000000,-82.62500000,39.75000000,39.62500000,12757368
224749,Amesville,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Amesville_224749_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Amesville_224749_1960_24000_geo.xml,-82.00000000,-81.87500000,39.50000000,39.37500000,11734834
224751,Amsterdam,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Amsterdam_224751_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Amsterdam_224751_1960_24000_geo.xml,-81.00000000,-80.87500000,40.50000000,40.37500000,13177734
224757,Andersonville,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Andersonville_224757_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Andersonville_224757_1961_24000_geo.xml,-83.12500000,-83.00000000,39.50000000,39.37500000,10486166
224766,Andover,Ohio,1959,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Andover_224766_1959_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Andover_224766_1959_24000_geo.xml,-80.62500000,-80.50000000,41.62500000,41.50000000,10413721
224768,Ansonia,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ansonia_224768_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ansonia_224768_1961_24000_geo.xml,-84.75000000,-84.62500000,40.25000000,40.12500000,9311252
226234,Antioch,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Antioch_226234_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Antioch_226234_1960_24000_geo.xml,-81.12500000,-81.00000000,39.75000000,39.62500000,15943673
224775,Antrim,Ohio,1962,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Antrim_224775_1962_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Antrim_224775_1962_24000_geo.xml,-81.37500000,-81.25000000,40.12500000,40.00000000,12249386
224777,Antwerp,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Antwerp_224777_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Antwerp_224777_1960_24000_geo.xml,-84.75000000,-84.62500000,41.25000000,41.12500000,7304105
224781,Apple Grove,Ohio,1968,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/WV/OH_Apple%20Grove_224781_1968_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Apple_Grove_224781_1968_24000_geo.xml,-82.25000000,-82.12500000,38.75000000,38.62500000,15308224
224785,Arcadia,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Arcadia_224785_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Arcadia_224785_1960_24000_geo.xml,-83.62500000,-83.50000000,41.12500000,41.00000000,8349432
224786,Arcanum,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Arcanum_224786_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Arcanum_224786_1961_24000_geo.xml,-84.62500000,-84.50000000,40.00000000,39.87500000,8275353
224787,Archbold,Ohio,1959,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Archbold_224787_1959_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Archbold_224787_1959_24000_geo.xml,-84.37500000,-84.25000000,41.62500000,41.50000000,7775814
224794,Arlington,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Arlington_224794_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Arlington_224794_1960_24000_geo.xml,-83.75000000,-83.62500000,41.00000000,40.87500000,7869243
224795,Armstrongs Mills,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Armstrongs%20Mills_224795_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Armstrongs_Mills_224795_1960_24000_geo.xml,-81.00000000,-80.87500000,40.00000000,39.87500000,14770007
224797,Ash Ridge,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ash%20Ridge_224797_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ash_Ridge_224797_1961_24000_geo.xml,-83.87500000,-83.75000000,39.00000000,38.87500000,9545384
474330,Ashland North,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ashland%20North_474330_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ashland_North_474330_1961_24000_geo.xml,-82.37500000,-82.25000000,41.00000000,40.87500000,9669224
224804,Ashland South,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ashland%20South_224804_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ashland_South_224804_1961_24000_geo.xml,-82.37500000,-82.25000000,40.87500000,40.75000000,11322776
224809,Ashley,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ashley_224809_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ashley_224809_1961_24000_geo.xml,-83.00000000,-82.87500000,40.50000000,40.37500000,7640305
224811,Ashtabula North,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ashtabula%20North_224811_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ashtabula_North_224811_1960_24000_geo.xml,-80.87500000,-80.75000000,42.00000000,41.87500000,16773267
224814,Ashtabula South,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ashtabula%20South_224814_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ashtabula_South_224814_1960_24000_geo.xml,-80.87500000,-80.75000000,41.87500000,41.75000000,9596172
226249,Ashville,Ohio,1992,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ashville_226249_1992_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ashville_226249_1992_24000_geo.xml,-83.00000000,-82.87500000,39.75000000,39.62500000,8334425
224822,Assumption,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Assumption_224822_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Assumption_224822_1960_24000_geo.xml,-84.00000000,-83.87500000,41.75000000,41.62500000,7054014
474335,Athalia,Ohio,1976,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Athalia_474335_1976_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Athalia_474335_1976_24000_geo.xml,-82.37500000,-82.25000000,38.62500000,38.50000000,28441136
226256,Athens,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Athens_226256_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Athens_226256_1961_24000_geo.xml,-82.12500000,-82.00000000,39.37500000,39.25000000,14724788
474340,Attica,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Attica_474340_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Attica_474340_1960_24000_geo.xml,-83.00000000,-82.87500000,41.12500000,41.00000000,8233405
224845,Atwater,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Atwater_224845_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Atwater_224845_1960_24000_geo.xml,-81.25000000,-81.12500000,41.12500000,41.00000000,9495799
226261,Aurora,Ohio,1962,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Aurora_226261_1962_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Aurora_226261_1962_24000_geo.xml,-81.37500000,-81.25000000,41.37500000,41.25000000,12825937
224856,Avon,Ohio,1963,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Avon_224856_1963_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Avon_224856_1963_24000_geo.xml,-82.12500000,-82.00000000,41.50000000,41.37500000,13491158
224859,Ayersville,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Ayersville_224859_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Ayersville_224859_1960_24000_geo.xml,-84.37500000,-84.25000000,41.25000000,41.12500000,7504087
224868,Bainbridge,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bainbridge_224868_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bainbridge_224868_1961_24000_geo.xml,-83.37500000,-83.25000000,39.25000000,39.12500000,9407383
224869,Baltic,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Baltic_224869_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Baltic_224869_1961_24000_geo.xml,-81.75000000,-81.62500000,40.50000000,40.37500000,11710753
224872,Baltimore,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Baltimore_224872_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Baltimore_224872_1961_24000_geo.xml,-82.62500000,-82.50000000,39.87500000,39.75000000,9675017
224876,Barnesville,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Barnesville_224876_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Barnesville_224876_1961_24000_geo.xml,-81.25000000,-81.12500000,40.00000000,39.87500000,11577730
224877,Bascom,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bascom_224877_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bascom_224877_1960_24000_geo.xml,-83.37500000,-83.25000000,41.25000000,41.12500000,7277024
226275,Batavia,Ohio,1965,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Batavia_226275_1965_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Batavia_226275_1965_24000_geo.xml,-84.25000000,-84.12500000,39.12500000,39.00000000,12740079
226281,Beaver,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Beaver_226281_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Beaver_226281_1961_24000_geo.xml,-82.87500000,-82.75000000,39.12500000,39.00000000,14499164
224890,Beaverdam,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Beaverdam_224890_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Beaverdam_224890_1961_24000_geo.xml,-84.00000000,-83.87500000,40.87500000,40.75000000,9340685
226282,Belfast,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Belfast_226282_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Belfast_226282_1961_24000_geo.xml,-83.62500000,-83.50000000,39.12500000,39.00000000,9697631
226285,Bellbrook,Ohio,1965,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bellbrook_226285_1965_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bellbrook_226285_1965_24000_geo.xml,-84.12500000,-84.00000000,39.75000000,39.62500000,15025567
226287,Bellefontaine,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bellefontaine_226287_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bellefontaine_226287_1960_24000_geo.xml,-83.87500000,-83.75000000,40.37500000,40.25000000,9444184
474356,Bellevue,Ohio,1969,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bellevue_474356_1969_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bellevue_474356_1969_24000_geo.xml,-82.87500000,-82.75000000,41.37500000,41.25000000,9422963
224072,Bellville,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bellville_224072_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bellville_224072_1961_24000_geo.xml,-82.62500000,-82.50000000,40.62500000,40.50000000,11063326
224068,Belmont,Ohio,1969,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/WV/OH_Belmont_224068_1969_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Belmont_224068_1969_24000_geo.xml,-81.37500000,-81.25000000,39.50000000,39.37500000,15816114
224089,Berea,Ohio,1963,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Berea_224089_1963_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Berea_224089_1963_24000_geo.xml,-81.87500000,-81.75000000,41.37500000,41.25000000,13300949
224091,Bergholz,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bergholz_224091_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bergholz_224091_1960_24000_geo.xml,-81.00000000,-80.87500000,40.62500000,40.50000000,13053123
224103,Berkey,Ohio,1966,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Berkey_224103_1966_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Berkey_224103_1966_24000_geo.xml,-83.87500000,-83.75000000,41.75000000,41.62500000,6644615
474369,Berlin,Ohio,1962,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Berlin_474369_1962_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Berlin_474369_1962_24000_geo.xml,-81.87500000,-81.75000000,40.62500000,40.50000000,9819549
224105,Berlin Heights,Ohio,1969,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Berlin%20Heights_224105_1969_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Berlin_Heights_224105_1969_24000_geo.xml,-82.50000000,-82.37500000,41.37500000,41.25000000,8141344
224112,Bethel,Ohio,1968,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bethel_224112_1968_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bethel_224112_1968_24000_geo.xml,-84.12500000,-84.00000000,39.00000000,38.87500000,10122722
224113,Bethesda,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bethesda_224113_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bethesda_224113_1961_24000_geo.xml,-81.12500000,-81.00000000,40.12500000,40.00000000,12589973
224118,Beverly,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Beverly_224118_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Beverly_224118_1961_24000_geo.xml,-81.75000000,-81.62500000,39.62500000,39.50000000,11073839
224124,Big Plain,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Big%20Plain_224124_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Big_Plain_224124_1961_24000_geo.xml,-83.37500000,-83.25000000,39.87500000,39.75000000,8684811
224126,Birmingham,Ohio,1963,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Birmingham_224126_1963_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Birmingham_224126_1963_24000_geo.xml,-81.50000000,-81.37500000,40.25000000,40.12500000,12275538
224131,Blakeslee,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Blakeslee_224131_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Blakeslee_224131_1961_24000_geo.xml,-84.75000000,-84.62500000,41.62500000,41.50000000,8077250
224138,Blanchester,Ohio,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Blanchester_224138_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Blanchester_224138_1961_24000_geo.xml,-84.00000000,-83.87500000,39.37500000,39.25000000,7852730
474376,Bloomdale,Ohio,1960,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/OH/OH_Bloomdale_474376_1960_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/OH/24000/OH_Bloomdale_474376_1960_24000_geo.xml,-83.62500000,-83.50000000,41.25000000,41.12500000,8488191
